"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","978.51","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","1019.91","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","950.71","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","1010.87","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","1044.49","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","930.85","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","990.46","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","1013.00","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","1145.82","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales representatives and salespersons - wholesale and retail trade [64]","Males","55 years and over","Current dollars","75","units","0","v1063665654","7.3.2.33.2.4","1151.09","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","512.92","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","537.40","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","544.21","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","516.88","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","545.73","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","547.80","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","533.44","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","554.65","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","586.16","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","584.21","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","576.14","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","569.85","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","624.81","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","629.33","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","629.81","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","708.85","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","762.26","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","652.27","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","767.23","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","701.16","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","759.14","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","774.77","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","763.62","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","871.89","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service representatives and other customer and personal services occupations [65]","Males","55 years and over","Current dollars","75","units","0","v1063665666","7.3.2.34.2.4","839.99","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales support occupations [66]","Males","55 years and over","Current dollars","75","units","0","v1063665678","7.3.2.35.2.4","","x","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales support occupations [66]","Males","55 years and over","Current dollars","75","units","0","v1063665678","7.3.2.35.2.4","","x","","","2"
