"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","849.40","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","862.65","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","910.11","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","861.45","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","863.27","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","876.50","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","892.89","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","979.44","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Males","25 to 54 years","Current dollars","75","units","0","v1063665617","7.3.2.30.2.3","982.82","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","816.74","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","872.76","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","857.99","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","894.97","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","906.75","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","909.46","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","932.80","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","913.48","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1001.53","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","982.05","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","997.08","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1047.34","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1040.59","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1069.69","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1063.24","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1018.74","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1077.17","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1110.98","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1209.99","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1103.14","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1025.51","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1017.41","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1039.18","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1146.08","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Males","25 to 54 years","Current dollars","75","units","0","v1063665629","7.3.2.31.2.3","1182.11","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","567.91","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","544.35","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","539.44","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","604.98","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","588.31","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","620.73","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","626.60","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","657.46","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Service supervisors and specialized service occupations [63]","Males","25 to 54 years","Current dollars","75","units","0","v1063665641","7.3.2.32.2.3","690.59","","","","2"
