"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","536.24","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","537.23","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","539.52","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","569.04","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","584.07","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","600.55","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","620.77","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","628.94","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","643.31","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","663.89","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","669.32","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","675.57","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","687.78","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","678.58","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","697.24","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","734.80","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","771.59","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","823.29","","","","2"
"2021","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Sales and service occupations [6]","Females","25 to 54 years","Current dollars","75","units","0","v1063665621","7.3.2.30.3.3","849.96","","","","2"
"1997","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","638.98","","","","2"
"1998","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","661.04","","","","2"
"1999","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","611.16","","","","2"
"2000","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","618.31","","","","2"
"2001","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","644.91","","","","2"
"2002","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","649.56","","","","2"
"2003","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","693.03","","","","2"
"2004","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","692.03","","","","2"
"2005","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","661.00","","","","2"
"2006","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","707.28","","","","2"
"2007","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","756.86","","","","2"
"2008","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","784.34","","","","2"
"2009","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","770.03","","","","2"
"2010","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","797.51","","","","2"
"2011","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","800.61","","","","2"
"2012","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","869.96","","","","2"
"2013","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","883.65","","","","2"
"2014","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","837.82","","","","2"
"2015","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","852.60","","","","2"
"2016","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","806.37","","","","2"
"2017","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","865.09","","","","2"
"2018","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","864.20","","","","2"
"2019","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","960.33","","","","2"
"2020","Ontario","2016A000235","Average weekly wage rate","Full-time employees","Retail sales supervisors and specialized sales occupations [62]","Females","25 to 54 years","Current dollars","75","units","0","v1063665633","7.3.2.31.3.3","995.91","","","","2"
